String Index	Text
skillname50	Shiver Armor
skillsd50	freezes and damages attackers
skillld50	freezes and damages enemies that hit you\nincreases your defense rating
skillan50	Shiver Armor
skillname51	Fire Wall
skillsd51	creates a wall of flame
skillld51	blocks or burns your enemies\ncreates a wall of flame that
skillan51	Fire Wall
skillname52	Enchant
skillsd52	enchants melee or ranged weapons with fire
skillld52	adds one-third fire damage to ranged weapons\nadds fire damage to melee weapons\nenchants equipped weapon of targeted character or minion
skillan52	Enchant
skillname53	Chain Lightning
skillsd53	creates a bolt of lightning that arcs
skillld53	arcs through several targets\ncreates a bolt of lightning that
skillan53	Chain Lightning
skillname54	Teleport
skillsd54	instantly moves to destination
skillld54	instantly moves to a destination within your line of sight
skillan54	Teleport
skillname55	Glacial Spike
skillsd55	creates a freezing comet of ice
skillld55	that freezes or kills nearby enemies\ncreates a magical ice comet
skillan55	Glacial Spike
skillname56	Meteor
skillsd56	summons a meteor from the heavens
skillld56	to crush and incinerate your enemies\nsummons a meteor from the heavens
skillan56	Meteor
skillname57	Thunder Storm
skillsd57	summons a powerful tempest
skillld57	your enemies with bolts of lightning\nsummons a deadly thunderstorm that strikes
skillan57	Thunder Storm
skillname58	Energy Shield
skillsd58	uses your mana as a shield
skillld58	instead of health when you take damage\ncreates a magical shield that consumes mana
skillan58	Energy Shield
skillname59	Blizzard
skillsd59	summons a massive ice storm
skillld59	summons massive shards of ice to destroy your enemies
skillan59	Blizzard
skillname60	Chilling Armor
skillsd60	retaliates against ranged attackers
skillld60	against ranged attackers\nincreases defense and discharges an ice bolt in retaliation
skillan60	Chill'n Armor
skillsname61	Fire Mastery
skillsd61	passive - increases fire damage
skillld61	passive - increases all damage caused by your fire spells
skillan61	Fire Mastery
skillname62	Hydra
skillsd62	summons multi-headed fire beast
skillld62	to reduce your enemies to ashes\nsummons a multi-headed beast of flame
skillan62	Hydra
skillname63	Lightning Mastery
skillsd63	passive - reduces cost of lightning spells
skillld63	to cast your lightning spells\npassive - reduces the mana required
skillan63	Lightning Mastery
skillname64	Frozen Orb
skillsd64	creates a globe of frozen death
skillld64	to lay waste to your enemies\ncreates a magical globe that sprays a torrent of ice bolts
skillan64	Frozen Orb
skillname65	Cold Mastery
skillsd65	passive - cold attacks become piercing
skillld65	by piercing enemies resistances to cold\npassive - increases the damage of your cold attacks
skillan65	Cold Mastery
skillname66	Amplify Damage
skillsd66	curse - amplifies damage taken by enemies
skillld66	the non-magic damage they receive\ncurses a group of enemies, increasing
skillan66	Amplify
skillname67	Teeth
skillsd67	fires barbed teeth
skillld67	fires a barrage of summoned barbed teeth
skillan67	Teeth
skillname68	Bone Armor
skillsd68	creates a damage absorbing bone shell
skillld68	that absorbs melee damage\ncreates an orbiting shield of bone
skillan68	Bone Armor
skillname69	Skeleton Mastery
skillsd69	passive - better skeletons and revived creatures
skillld69	of raised skeletons and revived creatures\npassive - increases life and damage
skillan69	Skeleton Mastery
skillname70	Raise Skeleton
skillsd70	reanimate skeletal warrior from target corpse
skillld70	fights for you\nthis raises a skeleton warrior that\ncast on the corpse of a slain monster,
skillan70	Raise Skeleton
skillname71	Dim Vision
skillsd71	curse - reduces vision of monsters
skillld71	reducing their vision radius\ncurses a group of monsters,
skillan71	Dim Vision
skillname72	Weaken
skillsd72	curse - reduces damage done by enemies
skillld72	reducing the amount of damage they inflict\ncurses a group of enemies,
skillan72	Weaken
skillname73	Poison Dagger
skillsd73	next dagger attack poisons target
skillld73	adds poison to your dagger attacks
skillan73	Poison Dagger
skillname74	Corpse Explosion
skillsd74	turns a corpse into a bomb
skillld74	it explodes, damaging nearby enemies\ncast on the corpse of a slain monster,
skillan74	Corpse Exp.
skillname75	Clay Golem
skillsd75	creates a golem to fight for you
skillld75	to fight by your side\ncreates a golem from the earth
skillan75	Clay Golem
skillname76	Iron Maiden
skillsd76	curse - enemies damage themselves
skillld76	to damage themselves when damaging others\ncurses a group of enemies, causing them
skillan76	Iron Maiden
skillname77	Terror
skillsd77	curse - monsters run away in fear
skillld77	causing them to flee in terror\ncurses a group of monsters,
skillan77	Terror
skillname78	Bone Wall
skillsd78	creates an impassable barrier
skillld78	of bone and debris\ncreates an impassable barrier
skillan78	Bone Wall
skillname79	Golem Mastery
skillsd79	Enhances Speed and Life of Golems
skillld79	Enhances Speed and Life of all your Golems
skillan79	Golem Mastery
skillname80	Raise Skeletal Mage
skillsd80	reanimate skeletal mage from target corpse
skillld80	fights for you\nthis raises a skeleton mage that\ncast on the corpse of a slain monster,
skillan80	Skeletal Mage
skillname81	Confuse
skillsd81	curse - monster attacks random targets
skillld81	curses a monster to force it to attack random targets
skillan81	Confuse
skillname82	Life Tap
skillsd82	curse - enemies return life to attacker
skillld82	damaging them gives the attacker life\ncurses a group of monsters so that
skillan82	Life Tap
skillname83	Poison Explosion
skillsd83	turns a corpse into a poison gas bomb
skillld83	that poisons nearby monsters\ntoxic gas is released\ncast on the corpse of a slain monster,
skillan83	Poison Exp.
skillname84	Bone Spear
skillsd84	summons a deadly spike of bone
skillld84	summons a deadly spike of bone to impale your enemies
skillan84	Bone Spear
skillname85	Blood Golem
skillsd85	a golem that shares life and damage
skillld85	it steals and damage it receives\ncreates a golem that shares with you the life
skillan85	Blood Golem
skillname86	Attract
skillsd86	curse - monster becomes universal target
skillld86	this curse may not be overridden by another curse\ntarget of all nearby monsters\ncurses a monster to becomes the
skillan86	Attract
skillname87	Decrepify
skillsd87	curse - greatly slows and weakens enemies
skillld87	slow, weak and take amplified damage\ncurses a group of enemies to make them
skillan87	Decrepify
skillname88	Bone Prison
skillsd88	creates a barrier of bone around target
skillld88	creates a barrier of fossilized bone around your target
skillan88	Bone Prison
skillname89	Summon Resist
skillsd89	passive - summoned monsters gain resistances
skillld89	of all summoned creatures\npassive - increases the resistances
skillan89	Summon Resist
skillname90	Iron Golem
skillsd90	creates a golem from an item
skillld90	the properties of the item\ntransforms a metallic item into a golem that gains
skillan90	Iron Golem
skillname91	Lower Resist
skillsd91	curse - lowers enemies resistance to magic
skillld91	lowers maximum resistances of hostile players\nlowers resistances of monsters\ncurses an enemy to take more damage from all magical attacks
skillan91	Lower Resist
skillname92	Poison Nova
skillsd92	emits an expanding ring of poison
skillld92	emits an expanding ring of concentrated poison
skillan92	Poison Nova
skillname93	Bone Spirit
skillsd93	releases an undead specter
skillld93	tracks its target or finds one of its own\nreleases a spirit of the restless undead that
skillan93	Bone Spirit
skillname94	Fire Golem
skillsd94	creates a golem of fire
skillld94	it receives from fire into life\ncreates a golem that converts the damage
skillan94	Fire Golem
skillname95	Revive
skillsd95	raises a monster to fight for you
skillld95	to fight by your side\nreturns a monster to life
skillan95	Revive
skillname96	Sacrifice
skillsd96	increased accuracy and damage
skillld96	at the cost of life\nincreased accuracy and damage
skillan96	Sacrifice
skillname97	Smite
skillsd97	shield bash
skillld97	by bashing it with your shield\ntemporarily stun your enemy
skillan97	Smite
skillname98	Might
skillsd98	aura - increases damage
skillld98	done by you and your party\nwhen active, aura increases the damage
skillan98	Might
skillname99	Prayer
skillsd99	aura - regenerates life
skillld99	the life of you and your party\nwhen active, aura slowly regenerates
skillan99	Prayer
skillname100	Resist Fire
skillsd100	aura - protects against fire damage
skillld100	done to you and your party\nwhen active, aura decreases fire damage
skillan100	Resist Fire
skillname101	Holy Bolt
skillsd101	divine energy that damages undead
skillld101	or heals allies\nthat damages undead enemies\na bolt of divine energy
skillan101	Holy Bolt
skillname102	Holy Fire
skillsd102	aura - flames damage nearby enemies
skillld102	with heavenly flames\nwhen active, aura damages nearby enemies
skillan102	Holy Fire
skillname103	Thorns
skillsd103	aura - reflects damage back at enemies
skillld103	back at your attacker\nwhen active, aura reflects damage done to you
skillan103	Thorns
skillname104	Defiance
skillsd104	aura - increases defense
skillld104	of you and your party\nwhen active, aura increases the defense rating
skillan104	Defiance
skillname105	Resist Cold
skillsd105	aura - protects against cold damage
skillld105	done to you and your party\nwhen active, aura decreases cold damage
skillan105	Resist Cold
skillname106	Zeal
skillsd106	attacks multiple adjacent enemies
skillld106	with a single attack\nallows you to attack multiple adjacent enemies
skillan106	Zeal
skillname107	Charge
skillsd107	charge and attack target
skillld107	charge into battle and attack an enemy
skillan107	Charge
skillname108	Blessed Aim
skillsd108	aura - increases your attack rating
skillld108	for you and your party\nwhen active, aura increases the attack rating
skillan108	Blessed Aim
skillname109	Cleansing
skillsd109	aura - reduces poison and curse duration
skillld109	will remain poisoned or cursed\nof time you and your party\nwhen active, aura reduces the length
skillan109	Cleansing
skillname110	Resist Lightning
skillsd110	aura - protects against lightning damage
skillld110	done to you and your party\nwhen active, aura decreases lightning damage
skillan110	R. Lightning
skillname111	Vengeance
skillsd111	attacks add elemental damage
skillld111	to each successful attack\nfire, lightning and cold damage are added
skillan111	Vengeance
skillname112	Blessed Hammer
skillsd112	summon a spiraling magic hammer
skillld112	150 Percent Damage to Undead\nspirals outwards damaging enemies it hits\nsummons an ethereal hammer that
skillan112	B. Hammer
skillname113	Concentration
skillsd113	aura - increases your attack ability
skillld113	that the attack will be interrupted for you and your party \nwhen active, aura increases the damage and decreases the chance
skillan113	Concentration
skillname114	Holy Freeze
skillsd114	aura - freezes nearby monsters
skillld114	when active, aura freezes nearby monsters
skillan114	Holy Freeze
skillname115	Vigor
skillsd115	aura - increases speed and stamina recovery
skillld115	and movement speed for you and your party\nwhen active, aura increases stamina recovery rate, maximum stamina
skillan115	Vigor
skillname116	Conversion
skillsd116	Change allegiance of monsters
skillld116	other foul demons and beasts\nconverts monsters to fight against
skillan116	Conversion
skillname117	Holy Shield
skillsd117	enhances your shield
skillld117	enhances your shield with divine power
skillan117	Holy Shield
skillname118	Holy Shock
skillsd118	aura - lightning damages nearby enemies
skillld118	to damage nearby enemies\nwhen active, aura causes pulses of electricity
skillan118	Holy Shock
skillname119	Sanctuary
skillsd119	aura - repels and damages undead
skillld119	and knocks them back\nwhen active, aura damages the undead
skillan119	Sanctuary
skillname120	Meditation
skillsd120	aura - increases mana recovery
skillld120	for you and your party\nwhen active, aura increases mana recovery
skillan120	Meditation
skillname121	Fist of the Heavens
skillsd121	target is banished
skillld121	seek out nearby enemies\nlightning strikes your target as holy bolts
skillan121	Heaven's Fist
skillname122	Fanaticism
skillsd122	aura - increases attack speed
skillld122	and attack rating for you and your party\nwhen active, aura increases attack speed
skillan122	Fanaticism
skillname123	Conviction
skillsd123	aura  - weakens enemies
skillld123	and resistances of nearby enemies\nwhen active, aura reduces the defenses
skillan123	Conviction
skillname124	Redemption
skillsd124	aura - redeems the dead for mana and life
skillld124	life and mana to you and your party\nthe souls of slain enemies to give\nwhen active, aura attempts to redeem
skillan124	Redemption
skillname125	Salvation
skillsd125	aura - protects against elemental damage
skillld125	done to you and your party\nwhen active, aura decreases fire, cold and lightning damage
skillan125	Salvation
skillname126	Bash
skillsd126	powerful blow that increases damage
skillld126	to enemies and knocks them back\npowerful blow that increases the damage done
skillan126	Bash
skillname127	Sword Mastery
skillsd127	passive - improves sword fighting skill
skillld127	passive - improves sword fighting skill
skillan127	Sword Mastery
skillname128	Axe Mastery
skillsd128	passive - improves axe fighting skill
skillld128	passive - improves axe fighting skill
skillan128	Axe Mastery
skillname129	Mace Mastery
skillsd129	passive - improves mace fighting skill
skillld129	passive - improves mace fighting skill
skillan129	Mace Mastery
skillname130	Howl
skillsd130	frightens nearby monsters
skillld130	scrambling away in fear\nsends nearby monsters
skillan130	Howl
skillname131	Find Potion
skillsd131	targets corpses to find potions
skillld131	for a chance to find a potion\nuse on the corpse of a slain monster
skillan131	Find Potion
skillname132	Leap
skillsd132	jumps over obstacles
skillld132	or into the fray\nleaps away from danger
skillan132	Leap
skillname133	Double Swing
skillsd133	swings two weapons at once
skillld133	or one target twice\nattacks two targets if possible,\nwhen two weapons are equipped
skillan133	Double Swing
skillname134	Pole Arm Mastery
skillsd134	passive - improves pole arm skill
skillld134	passive - improves pole arm skill
skillan134	Pole Arm Mastery
skillname135	Throwing Mastery
skillsd135	passive - improves thrown weapon skill
skillld135	passive - improves thrown weapon skill
skillan135	Throwing Mastery
skillname136	Spear Mastery
skillsd136	passive - improves spear fighting skill
skillld136	passive - improves spear fighting skill
skillan136	Spear Mastery
skillname137	Taunt
skillsd137	causes a monster to attack
skillld137	enrages a monster into relentlessly attacking
skillan137	Taunt
skillname138	Shout
skillsd138	alerts party and improves defense
skillld138	rating of you and your party\nwarns of impending danger and improves the defense
skillan138	Shout
skillname139	Stun
skillsd139	stuns your target
skillld139	and increases your attack rating\nstuns your target for a short time
skillan139	Stun
skillname140	Double Throw
skillsd140	throw two weapons at once
skillld140	throwing weapons at the same time\nallows you to throw two different
skillan140	Double Throw
skillname141	Increased Stamina
skillsd141	passive - increases stamina
skillld141	passive - increases your stamina
skillan141	Increased Stamina
skillname142	Find Item
skillsd142	targets corpses to find items
skillld142	to find hidden treasures\nuse on the corpse of a slain monster
skillan142	Find Item
skillname143	Leap Attack
skillsd143	leaps and attacks target enemy
skillld143	in one swift assault\nleaps to and attacks target enemy
skillan143	Leap Attack
skillname144	Concentrate
skillsd144	attack that is not interruptible
skillld144	improves attack and defense rating\nattack that is not interruptible and
skillan144	Concentrate
skillname145	Iron Skin
skillsd145	passive - improves defense rating
skillld145	passive - improves defense rating
skillan145	Iron Skin
skillname146	Battle Cry
skillsd146	reduces enemy effectiveness
skillld146	enemies defense rating and damage\nfearsome cry that decreases
skillan146	Battle Cry
skillname147	Frenzy
skillsd147	successful double swing hit increases speed
skillld147	requires you to equip two weapons\neach successful attack increases your overall speed\nallows you to swing two weapons at once
skillan147	Frenzy
skillname148	Increased Speed
skillsd148	passive - increases walk and run speed
skillld148	passive - increases walk and run speed
skillan148	Increased Speed
skillname149	Battle Orders
skillsd149	improves life, mana and stamina of party
skillld149	stamina of you and your party\nimproves the maximum mana, life and
skillan149	Battle Orders
skillname150	Grim Ward
skillsd150	creates a frightening totem
skillld150	that causes nearby monsters to flee\nto create a frightening totem\nuse on the corpse of a slain monster
skillan150	Grim Ward
skillname151	Whirlwind
skillsd151	whirling dance of death
skillld151	legions of your enemies\nthat cuts a path through the\na whirling dance of death
skillan151	Whirlwind
skillname152	Berserk
skillsd152	powerful but reckless attack
skillld152	but decreases defense rating\nthat increases damage and attack rating\na powerful but reckless attack
skillan152	Berserk
skillname153	Natural Resistance
skillsd153	passive - increases natural resistances
skillld153	to elemental and poison damage\npassive - increases natural resistances
skillan153	Natural Resistance
skillname154	War Cry
skillsd154	injures and stuns nearby enemies
skillld154	injures and stuns all nearby enemies
skillan154	War Cry
skillname155	Battle Command
skillsd155	increases skill levels
skillld155	increases all current skill levels for you and your party
skillan155	Battle Cmd
skillname217	Scroll of Identify
skillsd217	identify a magic item's properties
skillld217	identify a magic item's properties
skillan217	Identify
skillname218	Tome of Identify
skillsd218	identify a magic item's properties
skillld218	identify a magic item's properties
skillan218	Identify
skillname219	Scroll of Townportal
skillsd219	create a magic portal to the nearest town
